STA00010095,19660323,MIN,-78,,,SD,
STA00000147,19660324,MAX,81,,,SD,
STA00000147,19660324,MIN,10,,,SD,
STA00010000,19660324,ERR,0,,,SD,
STA00010095,19660324,MAX,33,,,SD,
STA00010095,19660324,MIN,-24,,,SD,
STA00000147,19660325,MAX,85,,,SD,
STA00000147,19660325,MIN,25,,,SD,
STA00010000,19660325,ERR,0,,,SD,
STA00010095,19660325,MAX,68,,,SD,
STA00010095,19660325,MIN,8,,,SD,
STA00000147,19660326,MAX,110,,,SD,
STA00000147,19660326,MIN,31,,,SD,
STA00010000,19660326,ERR,0,,,SD,
STA00010095,19660326,MAX,71,,,SD,
STA00010095,19660326,MIN,9,,,SD,
STA00000147,19660327,MAX,113,,,SD,
STA00000147,19660327,MIN,48,,,SD,
STA00010000,19660327,ERR,0,,,SD,
STA00010095,19660327,MAX,84,,,SD,
STA00010095,19660327,MIN,-5,,,SD,
STA00000147,19660328,MAX,125,,,SD,
STA00000147,19660328,MIN,54,,,SD,
STA00010000,19660328,ERR,0,,,SD,
STA00010095,19660328,MAX,86,,,SD,
STA00010095,19660328,MIN,-23,,,SD,
STA00000147,19660329,MAX,110,,,SD,
STA00000147,19660329,MIN,85,,,SD,
STA00010000,19660329,ERR,0,,,SD,
STA00010095,19660329,MAX,82,,,SD,
STA00010095,19660329,MIN,4,,,SD,
STA00000147,19660330,MAX,141,,,SD,
STA00000147,19660330,MIN,85,,,SD,
STA00010000,19660330,ERR,0,,,SD,
STA00010095,19660330,MAX,91,,,SD,
STA00010095,19660330,MIN,10,,,SD,
STA00000147,19660331,MAX,138,,,SD,
STA00000147,19660331,MIN,75,,,SD,
STA00010000,19660331,ERR,0,,,SD,
STA00010095,19660331,MAX,123,,,SD,
STA00010095,19660331,MIN,11,,,SD,
STA00000147,19660401,MAX,109,,,SD,
STA00000147,19660401,MIN,100,,,SD,
STA00010000,19660401,ERR,0,,,SD,
STA00010095,19660401,MAX,98,,,SD,
STA00010095,19660401,MIN,50,,,SD,
STA00000147,19660402,MAX,104,,,SD,
STA00000147,19660402,MIN,98,,,SD,
STA00010000,19660402,ERR,9,,,SD,
STA00010095,19660402,MAX,128,,,SD,
STA00010095,19660402,MIN,59,,,SD,
STA00000147,19660403,MAX,128,,,SD,
STA00000147,19660403,MIN,75,,,SD,
STA00010000,19660403,ERR,0,,,SD,
STA00010095,19660403,MAX,116,,,SD,
STA00010095,19660403,MIN,61,,,SD,
STA00000147,19660404,MAX,153,,,SD,
STA00000147,19660404,MIN,75,,,SD,
STA00010000,19660404,ERR,0,,,SD,
STA00010095,19660404,MAX,157,,,SD,
STA00010095,19660404,MIN,69,,,SD,
STA00000147,19660405,MAX,166,,,SD,
STA00000147,19660405,MIN,84,,,SD,
STA00010000,19660405,ERR,0,,,SD,
STA00010095,19660405,MAX,134,,,SD,
STA00010095,19660405,MIN,65,,,SD,
STA00000147,19660406,MAX,178,,,SD,
STA00000147,19660406,MIN,96,,,SD,
STA00010000,19660406,ERR,0,,,SD,
STA00010095,19660406,MAX,168,,,SD,
STA00010095,19660406,MIN,95,,,SD,
STA00000147,19660407,MAX,198,,,SD,
STA00000147,19660407,MIN,99,,,SD,
STA00010000,19660407,ERR,0,,,SD,
STA00010095,19660407,MAX,160,,,SD,
STA00010095,19660407,MIN,74,,,SD,
STA00000147,19660408,MAX,200,,,SD,
STA00000147,19660408,MIN,109,,,SD,
STA00010000,19660408,ERR,0,,,SD,
STA00010095,19660408,MAX,203,,,SD,
STA00010095,19660408,MIN,75,,,SD,
STA00000147,19660409,MAX,200,,,SD,
STA00000147,19660409,MIN,148,,,SD,
STA00010000,19660409,ERR,0,,,SD,
STA00010095,19660409,MAX,193,,,SD,
STA00010095,19660409,MIN,105,,,SD,
STA00000147,19660410,MAX,200,,,SD,
STA00000147,19660410,MIN,129,,,SD,
STA00010000,19660410,ERR,0,,,SD,
STA00010095,19660410,MAX,212,,,SD,
STA00010095,19660410,MIN,125,,,SD,
STA00000147,19660411,MAX,200,,,SD,
STA00000147,19660411,MIN,141,,,SD,
STA00010000,19660411,ERR,0,,,SD,
STA00010095,19660411,MAX,171,,,SD,
STA00010095,19660411,MIN,95,,,SD,
STA00000147,19660412,MAX,200,,,SD,
STA00000147,19660412,MIN,116,,,SD,
STA00010000,19660412,ERR,10,,,SD,
STA00010095,19660412,MAX,170,,,SD,
STA00010095,19660412,MIN,55,,,SD,
STA00000147,19660413,MAX,181,,,SD,
STA00000147,19660413,MIN,129,,,SD,
STA00010000,19660413,ERR,40,,,SD,
STA00010095,19660413,MAX,185,,,SD,
STA00010095,19660413,MIN,99,,,SD,
STA00000147,19660414,MAX,188,,,SD,
STA00000147,19660414,MIN,91,,,SD,
STA00010000,19660414,ERR,2,,,SD,
STA00010095,19660414,MAX,145,,,SD,
STA00010095,19660414,MIN,87,,,SD,
STA00000147,19660415,MAX,206,,,SD,
STA00000147,19660415,MIN,116,,,SD,
STA00010000,19660415,ERR,0,,,SD,
STA00010095,19660415,MAX,194,,,SD,
STA00010095,19660415,MIN,109,,,SD,
STA00000147,19660416,MAX,216,,,SD,
STA00000147,19660416,MIN,129,,,SD,
STA00010000,19660416,ERR,0,,,SD,
STA00010095,19660416,MAX,203,,,SD,
STA00010095,19660416,MIN,102,,,SD,
STA00000147,19660417,MAX,213,,,SD,
STA00000147,19660417,MIN,129,,,SD,
STA00010000,19660417,ERR,0,,,SD,
STA00010095,19660417,MAX,248,,,SD,
STA00010095,19660417,MIN,110,,,SD,
STA00000147,19660418,MAX,216,,,SD,
STA00000147,19660418,MIN,134,,,SD,
STA00010000,19660418,ERR,0,,,SD,
STA00010095,19660418,MAX,246,,,SD,
STA00010095,19660418,MIN,130,,,SD,
STA00000147,19660419,MAX,191,,,SD,
STA00000147,19660419,MIN,138,,,SD,
STA00010000,19660419,ERR,5,,,SD,
STA00010095,19660419,MAX,208,,,SD,
STA00010095,19660419,MIN,146,,,SD,
STA00000147,19660420,MAX,231,,,SD,
STA00000147,19660420,MIN,150,,,SD,
STA00010000,19660420,ERR,34,,,SD,
STA00010095,19660420,MAX,212,,,SD,
STA00010095,19660420,MIN,125,,,SD,
STA00000147,19660421,MAX,235,,,SD,
STA00000147,19660421,MIN,154,,,SD,
STA00010000,19660421,ERR,2,,,SD,
STA00010095,19660421,MAX,228,,,SD,
STA00010095,19660421,MIN,153,,,SD,
STA00000147,19660422,MAX,216,,,SD,
STA00000147,19660422,MIN,166,,,SD,
STA00010000,19660422,ERR,0,,,SD,
STA00010095,19660422,MAX,277,,,SD,
STA00010095,19660422,MIN,157,,,SD,
STA00000147,19660423,MAX,191,,,SD,
STA00000147,19660423,MIN,166,,,SD,
STA00010000,19660423,ERR,0,,,SD,
STA00010095,19660423,MAX,250,,,SD,
STA00010095,19660423,MIN,185,,,SD,
STA00000147,19660424,MAX,204,,,SD,
STA00000147,19660424,MIN,146,,,SD,
STA00010000,19660424,ERR,0,,,SD,
STA00010095,19660424,MAX,238,,,SD,
STA00010095,19660424,MIN,177,,,SD,
STA00000147,19660425,MAX,163,,,SD,
STA00000147,19660425,MIN,150,,,SD,
STA00010000,19660425,ERR,0,,,SD,
STA00010095,19660425,MAX,230,,,SD,
STA00010095,19660425,MIN,166,,,SD,
STA00000147,19660426,MAX,179,,,SD,
STA00000147,19660426,MIN,154,,,SD,
STA00010000,19660426,ERR,0,,,SD,
STA00010095,19660426,MAX,258,,,SD,
STA00010095,19660426,MIN,158,,,SD,
STA00000147,19660427,MAX,204,,,SD,
STA00000147,19660427,MIN,154,,,SD,
STA00010000,19660427,ERR,0,,,SD,
STA00010095,19660427,MAX,279,,,SD,
STA00010095,19660427,MIN,160,,,SD,
STA00000147,19660428,MAX,223,,,SD,
STA00000147,19660428,MIN,159,,,SD,
STA00010000,19660428,ERR,0,,,SD,
STA00010095,19660428,MAX,259,,,SD,
STA00010095,19660428,MIN,180,,,SD,
STA00000147,19660429,MAX,225,,,SD,
STA00000147,19660429,MIN,169,,,SD,
STA00010000,19660429,ERR,0,,,SD,
STA00010095,19660429,MAX,286,,,SD,
STA00010095,19660429,MIN,166,,,SD,
STA00000147,19660430,MAX,206,,,SD,
STA00000147,19660430,MIN,159,,,SD,
STA00010000,19660430,ERR,0,,,SD,
STA00010095,19660430,MAX,273,,,SD,
STA00010095,19660430,MIN,147,,,SD,
STA00000147,19660501,MAX,206,,,SD,
STA00000147,19660501,MIN,160,,,SD,
STA00010000,19660501,ERR,97,,,SD,
STA00010095,19660501,MAX,183,,,SD,
STA00010095,19660501,MIN,127,,,SD,
STA00000147,19660502,MAX,223,,,SD,
STA00000147,19660502,MIN,160,,,SD,
STA00010000,19660502,ERR,3,,,SD,
STA00010095,19660502,MAX,226,,,SD,
STA00010095,19660502,MIN,139,,,SD,
STA00000147,19660503,MAX,235,,,SD,
STA00000147,19660503,MIN,154,,,SD,
STA00010000,19660503,ERR,0,,,SD,
STA00010095,19660503,MAX,240,,,SD,
STA00010095,19660503,MIN,164,,,SD,
STA00000147,19660504,MAX,238,,,SD,
STA00000147,19660504,MIN,156,,,SD,
STA00010000,19660504,ERR,0,,,SD,
STA00010095,19660504,MAX,231,,,SD,
STA00010095,19660504,MIN,152,,,SD,
STA00000147,19660505,MAX,225,,,SD,
STA00000147,19660505,MIN,160,,,SD,
STA00010000,19660505,ERR,0,,,SD,
STA00010095,19660505,MAX,217,,,SD,
STA00010095,19660505,MIN,160,,,SD,
STA00000147,19660506,MAX,175,,,SD,
STA00000147,19660506,MIN,140,,,SD,
STA00010000,19660506,ERR,0,,,SD,
STA00010095,19660506,MAX,214,,,SD,
STA00010095,19660506,MIN,136,,,SD,
STA00000147,19660507,MAX,188,,,SD,
